Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1590197254482, 209207, -5296, -3456, 5008
1590197254513, 209237, -5248, -3536, 4960
1590197254542, 209267, -5296, -3456, 4832
1590197254573, 209297, -5280, -3424, 4944
1590197254603, 209327, -5264, -3424, 5008
1590197254632, 209357, -5232, -3408, 4944
1590197254662, 209387, -5216, -3376, 4912
1590197254693, 209417, -5280, -3312, 5072
1590197254723, 209447, -5280, -3280, 4992
1590197254753, 209477, -5296, -3424, 5104
1590197254783, 209507, -5280, -3328, 4960
1590197254813, 209537, -5312, -3344, 5040
1590197254843, 209567, -5296, -3360, 5024
1590197254873, 209597, -5344, -3456, 5008
1590197254904, 209627, -5312, -3424, 5008
1590197254932, 209657, -5296, -3392, 5008
1590197254962, 209687, -5296, -3376, 4944
1590197254992, 209717, -5328, -3392, 4944
1590197255023, 209747, -5328, -3392, 4944
1590197255053, 209777, -5344, -3312, 4992
1590197255083, 209807, -5296, -3648, 5056
1590197255112, 209837, -5120, -4160, 5520
