Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1590197291112, 245837, 4352, 224, 6560
1590197291141, 245867, 4368, 336, 6736
1590197291171, 245897, 4320, 176, 6784
1590197291202, 245927, 4336, 160, 6816
1590197291231, 245957, 4304, -32, 6752
1590197291262, 245987, 4304, 96, 6736
1590197291292, 246017, 4320, 176, 6720
1590197291321, 246047, 4304, 160, 6880
1590197291352, 246077, 4256, 128, 6880
1590197291382, 246107, 4256, 160, 6800
1590197291411, 246137, 4224, 128, 6576
1590197291441, 246167, 4176, -16, 6320
1590197291471, 246197, 4144, -608, 6176
1590197291503, 246227, 4288, -1424, 5312
1590197291532, 246257, 5024, -2816, 3776
1590197291562, 246287, 5888, -4240, 5200
1590197291592, 246317, 6976, -4240, 9936
1590197291622, 246347, 8320, 2192, 14864
1590197291652, 246377, 7600, 9296, 23776
1590197291683, 246407, 4672, 12304, 32384
1590197291711, 246437, -3984, 18192, 25680
1590197291742, 246467, -12960, 20496, 15024
1590197291773, 246497, -17216, 20096, 3968
1590197291802, 246527, -20864, 12416, -3152
1590197291832, 246557, -21968, 240, -7488
1590197291862, 246587, -20672, -8096, -10416
1590197291893, 246617, -16960, -10928, -10288
1590197291922, 246647, -14112, -15360, -7024
1590197291952, 246677, -9040, -21552, -3040
1590197291982, 246707, -4208, -19168, -608
1590197292013, 246737, -3280, -14688, 5008
1590197292042, 246767, 256, -15728, 8640
1590197292072, 246797, 1504, -13568, 11280
1590197292102, 246827, 560, -10208, 13552
1590197292131, 246857, 3600, -9376, 13648
1590197292162, 246887, 5248, -5760, 12832
1590197292191, 246917, 4960, -2304, 14656
1590197292223, 246947, 4464, 4448, 14240
1590197292252, 246977, 3296, 8368, 10048
1590197292282, 247007, 3008, 6512, 7008
1590197292312, 247037, 2864, 3328, 5600
1590197292342, 247067, 2336, 1200, 5744
1590197292372, 247097, 2416, -176, 5024
