Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1590197234383, 189107, -5488, -3488, 4736
1590197234412, 189137, -5472, -3536, 4736
1590197234442, 189167, -5456, -3568, 4624
1590197234472, 189197, -5520, -3536, 4592
1590197234503, 189227, -5520, -3536, 4624
1590197234533, 189257, -5504, -3616, 4640
1590197234563, 189287, -5536, -3520, 4592
1590197234593, 189317, -5536, -3488, 4544
1590197234623, 189347, -5536, -3584, 4528
1590197234653, 189377, -5520, -3504, 4672
1590197234683, 189407, -5472, -3584, 4672
1590197234713, 189437, -5520, -3552, 4592
1590197234743, 189467, -5600, -3552, 4544
1590197234772, 189497, -5600, -3568, 4624
1590197234803, 189527, -5552, -3616, 4560
1590197234833, 189557, -5584, -3504, 4592
1590197234863, 189587, -5552, -3584, 4544
1590197234893, 189617, -5648, -3424, 4576
1590197234923, 189647, -5488, -3568, 4528
1590197234952, 189677, -5504, -3712, 4672
1590197234984, 189707, -5584, -3584, 4576
1590197235012, 189737, -5472, -3520, 4512
1590197235043, 189767, -5520, -3568, 4640
1590197235073, 189797, -5504, -3568, 4608
1590197235103, 189827, -5552, -3552, 4592
1590197235133, 189857, -5552, -3568, 4560
1590197235162, 189887, -5552, -3568, 4624
1590197235193, 189917, -5488, -3584, 4576
1590197235223, 189947, -5504, -3648, 4592
1590197235253, 189977, -5600, -3616, 4560
1590197235283, 190007, -5552, -3568, 4512
1590197235313, 190037, -5520, -3584, 4544
1590197235343, 190067, -5552, -3600, 4576
1590197235372, 190097, -5536, -3536, 4608
1590197235403, 190127, -5504, -3632, 4640
1590197235433, 190157, -5488, -3536, 4592
1590197235463, 190187, -5520, -3648, 4624
1590197235493, 190217, -5552, -3584, 4624
1590197235522, 190247, -5472, -3552, 4576
1590197235553, 190277, -5472, -3584, 4592
1590197235582, 190307, -5488, -3552, 4560
1590197235613, 190337, -5552, -3632, 4544
1590197235642, 190367, -5520, -3616, 4576
1590197235672, 190397, -5552, -3552, 4608
1590197235702, 190427, -5536, -3536, 4672
1590197235733, 190457, -5472, -3648, 4704
1590197235763, 190487, -5456, -3600, 4560
1590197235793, 190517, -5408, -3664, 4608
1590197235823, 190547, -5424, -4384, 5072
1590197235853, 190577, -5200, -3856, 4352
1590197235882, 190607, -5728, -3728, 5328
